880	313.001
881	312.71
882	312.441
883	312.192
884	311.962
885	311.75
886	311.554
887	311.374
888	311.209
889	311.056
890	310.916
891	310.787
892	310.667
893	310.557
894	310.455
895	310.361
896	310.274
897	310.193
898	310.118
899	310.048
900	309.982
901	309.921
902	309.864
903	309.811
904	309.761
905	309.714
906	309.67
907	309.628
908	309.589
909	309.551
910	309.516
911	309.483
912	309.451
913	309.421
914	309.392
915	309.364
916	309.338
917	309.313
918	309.289
919	309.266
920	309.243
921	309.222
922	309.201
923	309.181
924	309.162
925	309.143
926	309.125
927	309.108
928	309.091
929	309.074
930	309.058
931	309.043
932	309.028
933	309.013
934	308.998
935	308.984
936	308.971
937	308.957
938	308.944
939	308.931
940	308.918
941	308.906
942	308.894
943	308.882
944	308.87
945	308.859
946	308.847
947	308.836
948	308.825
949	308.814
950	308.804
951	308.793
952	308.783
953	308.773
954	308.763
955	308.753
956	308.743
957	308.733
958	308.724
959	308.714
960	308.705
961	308.696
962	308.687
963	308.678
964	308.669
965	308.66
966	308.651
967	308.643
968	308.634
969	308.625
970	308.617
971	308.609
972	308.6
973	308.592
974	308.584
975	308.576
976	308.567
977	308.559
978	308.551
979	308.544
980	308.536
981	308.528
982	308.52
983	308.512
984	308.505
985	308.497
986	308.49
987	308.482
988	308.475
989	308.467
990	308.46
991	308.452
992	308.445
993	308.438
994	308.431
995	308.424
996	308.417
997	308.41
998	308.403
999	308.396
1000	308.389
1001	308.383
1002	308.376
1003	308.37
1004	308.364
1005	308.358
1006	308.352
1007	308.346
1008	308.341
1009	308.336
1010	308.33
1011	308.326
1012	308.321
1013	308.317
1014	308.313
1015	308.309
1016	308.306
1017	308.303
1018	308.3
1019	308.298
1020	308.296
1021	308.295
1022	308.294
1023	308.294
1024	308.147
1025	308.148
1026	308.148
1027	308.15
1028	308.151
1029	308.153
1030	308.155
1031	308.158
1032	308.161
1033	308.164
1034	308.168
1035	308.172
1036	308.176
1037	308.18
1038	308.185
1039	308.19
1040	308.194
1041	308.2
1042	308.205
1043	308.21
1044	308.216
1045	308.221
1046	308.227
1047	308.232
1048	308.238
1049	308.244
1050	308.25
1051	308.256
1052	308.262
1053	308.268
1054	308.274
1055	308.28
1056	308.286
1057	308.292
1058	308.298
1059	308.305
1060	308.311
1061	308.317
1062	308.323
1063	308.329
1064	308.335
1065	308.342
1066	308.348
1067	308.354
1068	308.36
1069	308.367
1070	308.373
1071	308.379
1072	308.385
1073	308.391
1074	308.398
1075	308.404
1076	308.41
1077	308.416
1078	308.423
1079	308.429
1080	308.435
1081	308.442
1082	308.448
1083	308.454
1084	308.461
1085	308.467
1086	308.473
1087	308.48
1088	308.486
1089	308.492
1090	308.499
1091	308.505
1092	308.512
1093	308.518
1094	308.524
1095	308.531
1096	308.538
1097	308.544
1098	308.551
1099	308.557
1100	308.564
1101	308.57
1102	308.577
1103	308.584
1104	308.591
1105	308.597
1106	308.604
1107	308.611
1108	308.618
1109	308.625
1110	308.632
1111	308.639
1112	308.646
1113	308.653
1114	308.66
1115	308.667
1116	308.675
1117	308.682
1118	308.689
1119	308.697
1120	308.704
1121	308.712
1122	308.719
1123	308.727
1124	308.735
1125	308.743
1126	308.751
1127	308.759
1128	308.767
1129	308.775
1130	308.783
1131	308.792
1132	308.8
1133	308.809
1134	308.817
1135	308.826
1136	308.835
1137	308.844
1138	308.853
1139	308.863
1140	308.872
1141	308.882
1142	308.891
1143	308.901
1144	308.911
1145	308.922
1146	308.932
1147	308.943
1148	308.953
1149	308.965
1150	308.976
1151	308.987
1152	308.999
1153	309.011
1154	309.023
1155	309.036
1156	309.049
1157	309.062
1158	309.075
1159	309.089
1160	309.103
1161	309.117
1162	309.132
1163	309.147
1164	309.162
1165	309.178
1166	309.194
1167	309.21
1168	309.227
1169	309.243
1170	309.261
1171	309.278
1172	309.296
1173	309.314
1174	309.332
1175	309.351
1176	309.37
1177	309.388
1178	309.407
1179	309.427
1180	309.446
1181	309.465
1182	309.484
1183	309.503
1184	309.523
1185	309.542
1186	309.561
1187	309.579
1188	309.598
1189	309.617
1190	309.635
1191	309.653
1192	309.671
1193	309.689
1194	309.706
1195	309.723
1196	309.74
1197	309.757
1198	309.774
1199	309.79
1200	309.807
1201	309.823
1202	309.839
1203	309.855
1204	309.871
1205	309.886
1206	309.902
1207	309.918
1208	309.934
1209	309.949
1210	309.965
1211	309.981
1212	309.998
1213	310.014
1214	310.031
1215	310.048
1216	310.066
1217	310.084
1218	310.103
1219	310.122
1220	310.142
1221	310.163
1222	310.185
1223	310.208
1224	310.232
1225	310.257
1226	310.284
1227	310.313
1228	310.343
1229	310.376
1230	310.41
1231	310.447
1232	310.487
1233	310.529
1234	310.575
1235	310.624
1236	310.676
1237	310.733
1238	310.793
1239	310.857
1240	310.926
1241	310.999
1242	311.076
1243	311.157
1244	311.243
1245	311.333
1246	311.426
1247	311.523
1248	311.624
1249	311.727
1250	311.833
1251	311.941
1252	312.046
1253	312.147
1254	312.244
1255	312.336
1256	312.423
1257	312.503
1258	312.578
1259	312.646
1260	312.708
1261	312.763
1262	312.81
1263	312.851
1264	312.885
1265	312.913
1266	312.933
1267	312.946
1268	312.953
1269	312.954
1270	312.948
1271	312.936
1272	312.918
1273	312.894
1274	312.866
1275	312.833
1276	312.796
1277	312.755
1278	312.711
1279	312.665
1280	312.617
1281	312.572
1282	312.53
1283	312.493
1284	312.461
1285	312.434
1286	312.413
1287	312.398
1288	312.39
1289	312.39
1290	312.397
1291	312.412
1292	312.436
1293	312.47
1294	312.513
1295	312.566
1296	312.63
1297	312.706
1298	312.793
1299	312.894
1300	313.008
1301	313.136
1302	313.281
1303	313.441
1304	313.619
1305	313.816
1306	314.032
1307	314.269
1308	314.527
1309	314.807
1310	315.111
1311	315.438
1312	315.789
1313	316.163
1314	316.561
1315	316.983
1316	317.427
1317	317.892
1318	318.378
1319	318.882
1320	319.403
1321	319.94
1322	320.479
1323	321.001
1324	321.506
1325	321.992
1326	322.457
1327	322.899
1328	323.318
1329	323.713
1330	324.084
1331	324.429
1332	324.75
1333	325.046
1334	325.317
1335	325.565
1336	325.79
1337	325.993
1338	326.175
1339	326.337
1340	326.48
1341	326.605
1342	326.712
1343	326.803
1344	326.879
1345	326.939
1346	326.985
1347	327.017
1348	327.036
1349	327.041
1350	327.033
1351	327.013
1352	326.979
1353	326.931
1354	326.87
1355	326.794
1356	326.704
1357	326.598
1358	326.477
1359	326.338
1360	326.181
1361	326.005
1362	325.81
1363	325.593
1364	325.355
1365	325.093
1366	324.808
1367	324.498
1368	324.163
1369	323.802
1370	323.416
1371	323.003
1372	322.565
1373	322.103
1374	321.616
1375	321.106
1376	320.575
1377	320.024
1378	319.456
1379	318.871
1380	318.294
1381	317.733
1382	317.191
1383	316.668
1384	316.165
1385	315.686
1386	315.229
1387	314.797
1388	314.389
1389	314.005
1390	313.645
1391	313.309
1392	312.997
1393	312.707
1394	312.438
1395	312.189
1396	311.959
1397	311.748
1398	311.552
1399	311.373
1400	311.207
1401	311.055
1402	310.915
1403	310.786
1404	310.667
1405	310.557
1406	310.455
1407	310.361
1408	310.274
1409	310.193
1410	310.118
1411	310.048
1412	309.983
1413	309.922
1414	309.865
1415	309.811
1416	309.761
1417	309.714
1418	309.67
1419	309.629
1420	309.589
1421	309.552
1422	309.517
1423	309.483
1424	309.452
1425	309.421
1426	309.392
1427	309.365
1428	309.339
1429	309.313
1430	309.289
1431	309.266
1432	309.244
1433	309.223
1434	309.202
1435	309.182
1436	309.163
1437	309.144
1438	309.126
1439	309.108
1440	309.091
1441	309.075
1442	309.059
1443	309.043
1444	309.028
1445	309.013
1446	308.999
1447	308.985
1448	308.971
1449	308.958
1450	308.944
1451	308.931
1452	308.919
1453	308.906
1454	308.894
1455	308.882
1456	308.871
1457	308.859
1458	308.848
1459	308.837
1460	308.826
1461	308.815
1462	308.804
1463	308.794
1464	308.783
1465	308.773
1466	308.763
1467	308.753
1468	308.743
1469	308.734
1470	308.724
1471	308.715
1472	308.705
1473	308.696
1474	308.687
1475	308.678
1476	308.669
1477	308.66
1478	308.651
1479	308.643
1480	308.634
1481	308.626
1482	308.617
1483	308.609
1484	308.6
1485	308.592
1486	308.584
1487	308.576
1488	308.568
1489	308.56
1490	308.552
1491	308.544
1492	308.536
1493	308.528
1494	308.52
1495	308.513
1496	308.505
1497	308.497
1498	308.49
1499	308.482
1500	308.475
1501	308.467
1502	308.46
1503	308.453
1504	308.445
1505	308.438
1506	308.431
1507	308.424
1508	308.417
1509	308.41
1510	308.403
1511	308.396
1512	308.39
1513	308.383
1514	308.377
1515	308.37
1516	308.364
1517	308.358
1518	308.352
1519	308.346
1520	308.341
1521	308.336
1522	308.33
1523	308.326
1524	308.321
1525	308.317
1526	308.313
1527	308.309
1528	308.306
1529	308.303
1530	308.3
1531	308.298
1532	308.296
1533	308.295
1534	308.294
1535	308.294
1536	308.147
1537	308.147
1538	308.148
1539	308.149
1540	308.151
1541	308.153
1542	308.155
1543	308.158
1544	308.161
1545	308.164
1546	308.168
1547	308.172
1548	308.176
1549	308.18
1550	308.185
1551	308.189
1552	308.194
1553	308.199
1554	308.205
1555	308.21
1556	308.215
1557	308.221
1558	308.227
1559	308.232
1560	308.238
1561	308.244
1562	308.25
1563	308.256
1564	308.262
1565	308.268
1566	308.274
1567	308.28
1568	308.286
1569	308.292
1570	308.298
1571	308.305
1572	308.311
1573	308.317
1574	308.323
1575	308.329
1576	308.335
1577	308.342
1578	308.348
1579	308.354
1580	308.36
1581	308.367
1582	308.373
1583	308.379
1584	308.385
1585	308.392
1586	308.398
1587	308.404
1588	308.41
1589	308.417
1590	308.423
1591	308.429
1592	308.435
1593	308.442
1594	308.448
1595	308.454
1596	308.461
1597	308.467
1598	308.473
1599	308.48
1600	308.486
1601	308.493
1602	308.499
1603	308.505
1604	308.512
1605	308.518
1606	308.525
1607	308.531
1608	308.538
1609	308.544
1610	308.551
1611	308.558
1612	308.564
1613	308.571
1614	308.578
1615	308.584
1616	308.591
1617	308.598
1618	308.605
1619	308.612
1620	308.618
1621	308.625
1622	308.632
1623	308.639
1624	308.646
1625	308.654
1626	308.661
1627	308.668
1628	308.675
1629	308.683
1630	308.69
1631	308.697
1632	308.705
1633	308.712
1634	308.72
1635	308.728
1636	308.736
1637	308.743
1638	308.751
1639	308.759
1640	308.767
1641	308.776
1642	308.784
1643	308.792
1644	308.801
1645	308.809
1646	308.818
1647	308.827
1648	308.836
1649	308.845
1650	308.854
1651	308.863
1652	308.873
1653	308.883
1654	308.892
1655	308.902
1656	308.912
1657	308.923
1658	308.933
1659	308.944
1660	308.955
1661	308.966
1662	308.977
1663	308.989
1664	309
1665	309.013
1666	309.025
1667	309.037
1668	309.05
1669	309.063
1670	309.077
1671	309.091
1672	309.105
1673	309.119
1674	309.134
1675	309.149
1676	309.165
1677	309.181
1678	309.197
1679	309.213
1680	309.23
1681	309.247
1682	309.265
1683	309.283
1684	309.301
1685	309.319
1686	309.338
1687	309.357
1688	309.376
1689	309.395
1690	309.414
1691	309.434
1692	309.453
1693	309.473
1694	309.492
1695	309.512
1696	309.532
1697	309.551
1698	309.57
1699	309.59
1700	309.608
1701	309.627
1702	309.646
1703	309.664
1704	309.682
1705	309.7
1706	309.718
1707	309.736
1708	309.753
1709	309.77
1710	309.787
1711	309.803
1712	309.82
1713	309.836
1714	309.852
1715	309.868
1716	309.884
1717	309.9
1718	309.916
1719	309.931
1720	309.947
1721	309.963
1722	309.979
1723	309.995
1724	310.011
1725	310.028
1726	310.045
1727	310.062
1728	310.08
1729	310.098
1730	310.116
1731	310.136
1732	310.156
1733	310.177
1734	310.198
1735	310.221
1736	310.245
1737	310.271
1738	310.298
1739	310.326
1740	310.357
1741	310.389
1742	310.423
1743	310.46
1744	310.5
1745	310.542
1746	310.588
1747	310.636
1748	310.689
1749	310.745
1750	310.805
1751	310.869
1752	310.937
1753	311.01
1754	311.087
1755	311.168
1756	311.253
1757	311.343
1758	311.436
1759	311.533
1760	311.633
1761	311.736
1762	311.841
1763	311.949
1764	312.054
1765	312.155
1766	312.251
1767	312.343
1768	312.429
1769	312.509
1770	312.584
1771	312.652
1772	312.713
1773	312.768
1774	312.816
1775	312.856
1776	312.89
1777	312.917
1778	312.938
1779	312.951
1780	312.958
1781	312.958
1782	312.952
1783	312.94
1784	312.922
1785	312.899
1786	312.871
1787	312.838
1788	312.801
1789	312.76
1790	312.716
1791	312.67
1792	312.622
1793	312.577
1794	312.536
1795	312.499
1796	312.466
1797	312.439
1798	312.418
1799	312.404
1800	312.396
1801	312.395
1802	312.402
1803	312.418
1804	312.442
1805	312.475
1806	312.518
1807	312.571
1808	312.635
1809	312.71
1810	312.798
1811	312.898
1812	313.012
1813	313.14
1814	313.284
1815	313.444
1816	313.621
1817	313.817
1818	314.033
1819	314.269
1820	314.526
1821	314.806
1822	315.108
1823	315.434
1824	315.784
1825	316.157
1826	316.554
1827	316.974
1828	317.417
1829	317.88
1830	318.365
1831	318.867
1832	319.387
1833	319.922
1834	320.459
1835	320.98
1836	321.484
1837	321.968
1838	322.431
1839	322.872
1840	323.29
1841	323.684
1842	324.053
1843	324.397
1844	324.717
1845	325.011
1846	325.282
1847	325.529
1848	325.753
1849	325.956
1850	326.137
1851	326.298
1852	326.441
1853	326.565
1854	326.672
1855	326.763
1856	326.838
1857	326.898
1858	326.944
1859	326.975
1860	326.994
1861	326.999
1862	326.991
1863	326.97
1864	326.936
1865	326.889
1866	326.828
1867	326.752
1868	326.662
1869	326.557
1870	326.435
1871	326.297
1872	326.14
1873	325.965
1874	325.77
1875	325.554
1876	325.316
1877	325.056
1878	324.771
1879	324.462
1880	324.128
1881	323.768
1882	323.383
1883	322.971
1884	322.534
1885	322.073
1886	321.587
1887	321.079
1888	320.549
1889	320
1890	319.433
1891	318.849
1892	318.274
1893	317.715
1894	317.173
1895	316.651
1896	316.151
1897	315.672
1898	315.217
1899	314.786
1900	314.378
1901	313.996
1902	313.637
1903	313.302
1904	312.99
1905	312.701
1906	312.433
1907	312.185
1908	311.956
1909	311.744
1910	311.55
1911	311.37
1912	311.206
1913	311.054
1914	310.914
1915	310.785
1916	310.666
1917	310.556
1918	310.455
1919	310.361
1920	310.274
1921	310.193
1922	310.118
1923	310.048
1924	309.983
1925	309.922
1926	309.865
1927	309.812
1928	309.762
1929	309.715
1930	309.671
1931	309.629
1932	309.59
1933	309.553
1934	309.518
1935	309.484
1936	309.452
1937	309.422
1938	309.393
1939	309.366
1940	309.339
1941	309.314
1942	309.29
1943	309.267
1944	309.245
1945	309.223
1946	309.203
1947	309.183
1948	309.163
1949	309.145
1950	309.127
1951	309.109
1952	309.092
1953	309.076
1954	309.06
1955	309.044
1956	309.029
1957	309.014
1958	309
1959	308.986
1960	308.972
1961	308.958
1962	308.945
1963	308.932
1964	308.919
1965	308.907
1966	308.895
1967	308.883
1968	308.871
1969	308.86
1970	308.848
1971	308.837
1972	308.826
1973	308.815
1974	308.805
1975	308.794
1976	308.784
1977	308.774
1978	308.764
1979	308.754
1980	308.744
1981	308.734
1982	308.725
1983	308.715
1984	308.706
1985	308.697
1986	308.688
1987	308.678
1988	308.67
1989	308.661
1990	308.652
1991	308.643
1992	308.635
1993	308.626
1994	308.617
1995	308.609
1996	308.601
1997	308.592
1998	308.584
1999	308.576
2000	308.568
2001	308.56
2002	308.552
2003	308.544
2004	308.536
2005	308.528
2006	308.521
2007	308.513
2008	308.505
2009	308.497
2010	308.49
2011	308.482
2012	308.475
2013	308.467
2014	308.46
2015	308.453
2016	308.445
2017	308.438
2018	308.431
2019	308.424
2020	308.417
2021	308.41
2022	308.403
2023	308.396
2024	308.39
2025	308.383
2026	308.377
2027	308.37
2028	308.364
2029	308.358
2030	308.352
2031	308.346
2032	308.341
2033	308.336
2034	308.331
2035	308.326
2036	308.321
2037	308.317
2038	308.313
2039	308.309
2040	308.306
2041	308.303
2042	308.3
2043	308.298
2044	308.296
2045	308.295
2046	308.294
2047	308.294
2048	308.147
2049	308.147
2050	308.148
2051	308.149
2052	308.151
2053	308.153
2054	308.155
2055	308.158
2056	308.161
2057	308.164
2058	308.168
2059	308.172
2060	308.176
2061	308.18
2062	308.185
2063	308.189
2064	308.194
2065	308.199
2066	308.204
2067	308.21
2068	308.215
2069	308.221
2070	308.226
2071	308.232
2072	308.238
2073	308.244
2074	308.25
2075	308.256
2076	308.262
2077	308.268
2078	308.274
2079	308.28
2080	308.286
2081	308.292
2082	308.298
2083	308.305
2084	308.311
2085	308.317
2086	308.323
2087	308.329
2088	308.336
2089	308.342
2090	308.348
2091	308.354
2092	308.36
2093	308.367
2094	308.373
2095	308.379
2096	308.385
2097	308.392
2098	308.398
2099	308.404
2100	308.41
2101	308.417
2102	308.423
2103	308.429
2104	308.436
2105	308.442
2106	308.448
2107	308.455
2108	308.461
2109	308.467
2110	308.474
2111	308.48
2112	308.486
2113	308.493
2114	308.499
2115	308.506
2116	308.512
2117	308.519
2118	308.525
2119	308.532
2120	308.538
2121	308.545
2122	308.551
2123	308.558
2124	308.565
2125	308.571
2126	308.578
2127	308.585
2128	308.592
2129	308.598
2130	308.605
2131	308.612
2132	308.619
2133	308.626
2134	308.633
2135	308.64
2136	308.647
2137	308.654
2138	308.661
2139	308.669
2140	308.676
2141	308.683
2142	308.691
2143	308.698
